product,deal,price,span,url,img,store,state,postcode
Primo Stackers Spicy Chorizo Cheddar Cheese & Crackers, 50 Gram, $3.00,$3.00 was $4.00$6.00/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-stackers-spicy-chorizo-cheddar-cheese-&-crackers-115910,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/115910.jpg",IGA,NSW,2060
Primo Streaky Bacon, 200 Gram, $5.25,$5.25 was $5.80$2.63/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-streaky-bacon-984296,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/984296.jpg",IGA,NSW,2060
Primo Thin Franks, 500 Gram, $3.30,$3.30 was $5.25$0.66/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thin-franks-148683,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/148683.jpg",IGA,NSW,2060
Primo Thinly Sliced Chicken Breast, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-chicken-breast-700053,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/700053.jpg",IGA,NSW,2060
Primo Thinly Sliced Danish Mild Salami, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-danish-mild-salami-699896,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/699896.jpg",IGA,NSW,2060
Primo Thinly Sliced Double Smoked Leg Ham, 100 Gram, $3.40,$3.40 was $3.50$3.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-double-smoked-leg-ham-102425,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/102425.jpg",IGA,NSW,2060
Primo Thinly Sliced Hungarian Mild Salami, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-hungarian-mild-salami-699888,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/699888.jpg",IGA,NSW,2060
Primo Thinly Sliced Manuka Honey Sweet Leg Ham, 100 Gram, $3.40,$3.40 was $3.50$3.40/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-manuka-honey-sweet-leg-ham-179671,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/179671.jpg",IGA,NSW,2060
Primo Thinly Sliced Pastrami Beef, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-pastrami-beef-700100,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/700100.jpg",IGA,NSW,2060
Primo Thinly Sliced Pepperoni Hot Salami, 80 Gram, $3.40,$3.40 was $3.50$4.25/100g,https://new.igashop.com.au/sm/pickup/rsid/52511/product/primo-thinly-sliced-pepperoni-hot-salami-682357,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/682357.jpg",IGA,NSW,2060
